Date,AQI,PM2.5,PM10,NO2,NH3,SO2,CO,OZONE,location,lon,lat
2020-03-05T00:00:00Z,126,126,NA,49,NA,9,52,41,Sanathnagar,78.4439295,17.4562544
2020-03-06T00:00:00Z,79,79,NA,22,NA,9,28,22,Sanathnagar,78.4439295,17.4562544
2020-03-07T00:00:00Z,62,62,NA,23,NA,8,28,28,Sanathnagar,78.4439295,17.4562544
2020-03-08T00:00:00Z,62,62,NA,21,NA,8,33,24,Sanathnagar,78.4439295,17.4562544
2020-03-09T00:00:00Z,55,55,NA,20,NA,9,27,17,Sanathnagar,78.4439295,17.4562544
2020-03-10T00:00:00Z,51,51,NA,26,NA,9,35,20,Sanathnagar,78.4439295,17.4562544
2020-03-11T00:00:00Z,47,47,NA,21,NA,9,28,24,Sanathnagar,78.4439295,17.4562544
2020-03-12T00:00:00Z,48,48,NA,25,NA,9,35,16,Sanathnagar,78.4439295,17.4562544
2020-03-13T00:00:00Z,35,33,NA,21,NA,9,35,22,Sanathnagar,78.4439295,17.4562544
2020-03-14T00:00:00Z,64,64,NA,23,NA,9,27,19,Sanathnagar,78.4439295,17.4562544
2020-03-15T00:00:00Z,68,68,NA,23,NA,10,28,20,Sanathnagar,78.4439295,17.4562544
2020-03-16T00:00:00Z,54,54,NA,16,NA,8,27,18,Sanathnagar,78.4439295,17.4562544
2020-03-17T00:00:00Z,53,53,NA,22,NA,9,30,22,Sanathnagar,78.4439295,17.4562544
2020-03-18T00:00:00Z,47,47,NA,24,NA,9,31,25,Sanathnagar,78.4439295,17.4562544
2020-03-19T00:00:00Z,76,76,NA,33,NA,8,34,29,Sanathnagar,78.4439295,17.4562544
2020-03-20T00:00:00Z,NA,NA,NA,35,NA,10,28,32,Sanathnagar,78.4439295,17.4562544
2020-03-21T00:00:00Z,NA,NA,NA,27,NA,10,27,26,Sanathnagar,78.4439295,17.4562544
2020-03-22T00:00:00Z,NA,NA,NA,19,NA,19,21,23,Sanathnagar,78.4439295,17.4562544
2020-03-23T00:00:00Z,NA,NA,NA,6,NA,14,29,20,Sanathnagar,78.4439295,17.4562544
2020-03-24T00:00:00Z,NA,NA,NA,6,NA,16,27,23,Sanathnagar,78.4439295,17.4562544
2020-03-25T00:00:00Z,NA,NA,NA,4,NA,18,27,26,Sanathnagar,78.4439295,17.4562544
2020-03-26T00:00:00Z,NA,NA,NA,NA,NA,17,22,30,Sanathnagar,78.4439295,17.4562544
2020-03-27T00:00:00Z,NA,NA,NA,3,NA,16,25,41,Sanathnagar,78.4439295,17.4562544
2020-03-28T00:00:00Z,NA,NA,NA,3,NA,18,22,47,Sanathnagar,78.4439295,17.4562544
2020-03-29T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,Sanathnagar,78.4439295,17.4562544
2020-03-30T00:00:00Z,NA,NA,NA,NA,NA,19,19,43,Sanathnagar,78.4439295,17.4562544
2020-03-31T00:00:00Z,NA,NA,NA,8,NA,21,25,36,Sanathnagar,78.4439295,17.4562544
2020-04-01T00:00:00Z,NA,NA,NA,8,NA,23,33,41,Sanathnagar,78.4439295,17.4562544
2020-04-02T00:00:00Z,NA,NA,NA,9,NA,21,29,36,Sanathnagar,78.4439295,17.4562544
2020-04-03T00:00:00Z,NA,NA,NA,4,NA,21,23,35,Sanathnagar,78.4439295,17.4562544
2020-04-04T00:00:00Z,NA,NA,NA,6,NA,23,26,32,Sanathnagar,78.4439295,17.4562544
2020-04-05T00:00:00Z,NA,NA,NA,8,NA,24,26,27,Sanathnagar,78.4439295,17.4562544
2020-04-06T00:00:00Z,NA,NA,NA,5,NA,24,29,19,Sanathnagar,78.4439295,17.4562544
2020-04-07T00:00:00Z,NA,NA,NA,7,NA,24,31,44,Sanathnagar,78.4439295,17.4562544
2020-04-08T00:00:00Z,NA,NA,NA,NA,NA,NA,19,54,Sanathnagar,78.4439295,17.4562544
2020-04-09T00:00:00Z,NA,NA,NA,7,NA,20,27,34,Sanathnagar,78.4439295,17.4562544
2020-04-10T00:00:00Z,NA,NA,NA,NA,NA,NA,26,52,Sanathnagar,78.4439295,17.4562544
2020-04-11T00:00:00Z,43,43,NA,7,NA,9,25,32,Sanathnagar,78.4439295,17.4562544
2020-04-12T00:00:00Z,60,60,NA,21,NA,1,24,29,Sanathnagar,78.4439295,17.4562544
2020-04-13T00:00:00Z,NA,NA,NA,5,NA,NA,29,56,Sanathnagar,78.4439295,17.4562544
2020-04-14T00:00:00Z,62,62,NA,9,NA,NA,22,53,Sanathnagar,78.4439295,17.4562544
2020-04-15T00:00:00Z,65,65,NA,8,NA,NA,17,47,Sanathnagar,78.4439295,17.4562544
2020-04-16T00:00:00Z,66,66,NA,7,NA,NA,26,43,Sanathnagar,78.4439295,17.4562544
2020-04-17T00:00:00Z,66,66,NA,9,NA,NA,12,39,Sanathnagar,78.4439295,17.4562544
2020-04-18T00:00:00Z,62,62,NA,10,NA,NA,23,24,Sanathnagar,78.4439295,17.4562544
2020-04-19T00:00:00Z,61,61,NA,8,NA,NA,17,37,Sanathnagar,78.4439295,17.4562544
2020-04-20T00:00:00Z,47,47,NA,7,NA,NA,15,32,Sanathnagar,78.4439295,17.4562544
2020-04-21T00:00:00Z,51,51,NA,14,NA,NA,23,29,Sanathnagar,78.4439295,17.4562544
2020-04-22T00:00:00Z,45,45,NA,9,NA,NA,22,33,Sanathnagar,78.4439295,17.4562544
2020-04-23T00:00:00Z,45,45,NA,6,NA,NA,18,29,Sanathnagar,78.4439295,17.4562544
2020-04-24T00:00:00Z,56,56,NA,6,NA,NA,17,21,Sanathnagar,78.4439295,17.4562544
2020-04-25T00:00:00Z,54,54,NA,8,NA,NA,26,36,Sanathnagar,78.4439295,17.4562544
2020-04-26T00:00:00Z,56,56,NA,6,NA,NA,13,27,Sanathnagar,78.4439295,17.4562544
2020-04-27T00:00:00Z,46,46,NA,6,NA,NA,16,40,Sanathnagar,78.4439295,17.4562544
2020-04-28T00:00:00Z,43,43,NA,5,NA,NA,35,22,Sanathnagar,78.4439295,17.4562544
2020-04-29T00:00:00Z,41,41,NA,7,NA,NA,34,39,Sanathnagar,78.4439295,17.4562544
2020-04-30T00:00:00Z,48,44,NA,10,NA,NA,15,48,Sanathnagar,78.4439295,17.4562544
2020-05-01T00:00:00Z,49,49,NA,9,NA,NA,24,38,Sanathnagar,78.4439295,17.4562544
2020-05-02T00:00:00Z,47,47,NA,9,NA,NA,22,45,Sanathnagar,78.4439295,17.4562544
2020-05-03T00:00:00Z,63,63,NA,15,NA,NA,17,47,Sanathnagar,78.4439295,17.4562544
2020-05-04T00:00:00Z,60,60,NA,9,NA,NA,18,46,Sanathnagar,78.4439295,17.4562544
2020-05-05T00:00:00Z,59,59,NA,10,NA,NA,28,28,Sanathnagar,78.4439295,17.4562544
2020-05-06T00:00:00Z,53,53,NA,11,NA,NA,16,29,Sanathnagar,78.4439295,17.4562544
2020-05-07T00:00:00Z,49,49,NA,9,NA,NA,26,20,Sanathnagar,78.4439295,17.4562544
2020-05-08T00:00:00Z,52,52,NA,10,NA,NA,28,34,Sanathnagar,78.4439295,17.4562544
2020-05-09T00:00:00Z,57,57,NA,16,NA,NA,22,26,Sanathnagar,78.4439295,17.4562544
2020-05-10T00:00:00Z,44,44,NA,8,NA,NA,15,39,Sanathnagar,78.4439295,17.4562544
2020-05-11T00:00:00Z,64,64,NA,19,NA,NA,14,53,Sanathnagar,78.4439295,17.4562544
2020-05-12T00:00:00Z,53,53,NA,16,NA,NA,21,31,Sanathnagar,78.4439295,17.4562544
2020-05-13T00:00:00Z,53,53,NA,25,NA,1,18,21,Sanathnagar,78.4439295,17.4562544
2020-05-14T00:00:00Z,43,43,NA,13,NA,8,23,20,Sanathnagar,78.4439295,17.4562544
2020-05-15T00:00:00Z,39,39,NA,9,NA,2,28,34,Sanathnagar,78.4439295,17.4562544
2020-05-16T00:00:00Z,48,48,NA,13,NA,NA,27,38,Sanathnagar,78.4439295,17.4562544
2020-05-17T00:00:00Z,52,52,NA,36,NA,4,27,23,Sanathnagar,78.4439295,17.4562544
2020-05-18T00:00:00Z,50,50,NA,NA,NA,4,25,43,Sanathnagar,78.4439295,17.4562544
2020-05-19T00:00:00Z,64,64,NA,21,NA,4,19,47,Sanathnagar,78.4439295,17.4562544
2020-05-20T00:00:00Z,87,87,NA,43,NA,8,13,43,Sanathnagar,78.4439295,17.4562544
2020-05-21T00:00:00Z,53,53,NA,32,NA,8,17,46,Sanathnagar,78.4439295,17.4562544
2020-05-22T00:00:00Z,89,89,NA,56,NA,8,24,38,Sanathnagar,78.4439295,17.4562544
2020-05-23T00:00:00Z,78,78,NA,57,NA,8,22,45,Sanathnagar,78.4439295,17.4562544
2020-05-24T00:00:00Z,70,70,NA,31,NA,8,29,38,Sanathnagar,78.4439295,17.4562544
2020-05-25T00:00:00Z,63,63,NA,21,NA,9,25,32,Sanathnagar,78.4439295,17.4562544
2020-05-26T00:00:00Z,58,58,NA,17,NA,10,28,34,Sanathnagar,78.4439295,17.4562544
2020-05-27T00:00:00Z,56,56,NA,24,NA,10,24,46,Sanathnagar,78.4439295,17.4562544
2020-05-28T00:00:00Z,50,50,NA,22,NA,9,18,44,Sanathnagar,78.4439295,17.4562544
2020-05-29T00:00:00Z,43,43,NA,24,NA,9,18,42,Sanathnagar,78.4439295,17.4562544
2020-05-30T00:00:00Z,43,36,NA,22,NA,10,17,43,Sanathnagar,78.4439295,17.4562544
2020-05-31T00:00:00Z,47,47,NA,20,NA,9,15,36,Sanathnagar,78.4439295,17.4562544
2020-06-01T00:00:00Z,46,46,NA,44,NA,8,16,30,Sanathnagar,78.4439295,17.4562544
2020-06-02T00:00:00Z,41,41,NA,41,NA,10,18,28,Sanathnagar,78.4439295,17.4562544
2020-06-03T00:00:00Z,30,28,NA,30,NA,10,19,24,Sanathnagar,78.4439295,17.4562544
2020-06-04T00:00:00Z,27,19,NA,16,NA,11,24,27,Sanathnagar,78.4439295,17.4562544
2020-06-05T00:00:00Z,31,31,NA,24,NA,11,15,25,Sanathnagar,78.4439295,17.4562544
2020-06-06T00:00:00Z,32,32,NA,24,NA,10,16,22,Sanathnagar,78.4439295,17.4562544
2020-06-07T00:00:00Z,35,35,NA,22,NA,10,12,24,Sanathnagar,78.4439295,17.4562544
2020-06-08T00:00:00Z,32,32,NA,17,NA,9,14,22,Sanathnagar,78.4439295,17.4562544
2020-06-09T00:00:00Z,30,30,NA,21,NA,9,13,27,Sanathnagar,78.4439295,17.4562544
2020-06-10T00:00:00Z,33,33,NA,25,NA,9,18,18,Sanathnagar,78.4439295,17.4562544
2020-06-11T00:00:00Z,32,32,NA,27,NA,8,16,20,Sanathnagar,78.4439295,17.4562544
2020-06-12T00:00:00Z,30,30,NA,25,NA,10,23,20,Sanathnagar,78.4439295,17.4562544
2020-06-13T00:00:00Z,23,23,NA,19,NA,11,14,18,Sanathnagar,78.4439295,17.4562544
2020-06-14T00:00:00Z,21,20,NA,19,NA,11,14,21,Sanathnagar,78.4439295,17.4562544
2020-06-15T00:00:00Z,22,22,NA,20,NA,11,18,16,Sanathnagar,78.4439295,17.4562544
2020-06-16T00:00:00Z,25,25,NA,20,NA,11,15,15,Sanathnagar,78.4439295,17.4562544
2020-06-17T00:00:00Z,18,18,NA,16,NA,11,14,15,Sanathnagar,78.4439295,17.4562544
2020-06-18T00:00:00Z,25,25,NA,19,NA,11,21,16,Sanathnagar,78.4439295,17.4562544
2020-06-19T00:00:00Z,27,27,NA,20,NA,11,18,12,Sanathnagar,78.4439295,17.4562544
2020-06-20T00:00:00Z,33,33,NA,20,NA,10,19,14,Sanathnagar,78.4439295,17.4562544
2020-06-21T00:00:00Z,37,37,NA,20,NA,9,14,16,Sanathnagar,78.4439295,17.4562544
2020-06-22T00:00:00Z,38,38,NA,18,NA,10,11,16,Sanathnagar,78.4439295,17.4562544
2020-06-23T00:00:00Z,34,34,NA,21,NA,10,17,16,Sanathnagar,78.4439295,17.4562544
2020-06-24T00:00:00Z,41,41,NA,32,NA,10,18,18,Sanathnagar,78.4439295,17.4562544
2020-06-25T00:00:00Z,39,39,NA,31,NA,10,17,19,Sanathnagar,78.4439295,17.4562544
2020-06-26T00:00:00Z,40,40,NA,25,NA,9,18,22,Sanathnagar,78.4439295,17.4562544
2020-06-27T00:00:00Z,41,41,NA,25,NA,8,23,23,Sanathnagar,78.4439295,17.4562544
2020-06-28T00:00:00Z,30,30,NA,25,NA,9,25,29,Sanathnagar,78.4439295,17.4562544
2020-06-29T00:00:00Z,32,30,NA,32,NA,9,17,30,Sanathnagar,78.4439295,17.4562544
2020-06-30T00:00:00Z,46,46,NA,41,NA,9,16,14,Sanathnagar,78.4439295,17.4562544
2020-07-01T00:00:00Z,27,27,NA,22,NA,11,11,14,Sanathnagar,78.4439295,17.4562544
2020-07-02T00:00:00Z,23,23,NA,21,NA,10,13,11,Sanathnagar,78.4439295,17.4562544
2020-07-03T00:00:00Z,21,21,NA,18,NA,10,12,10,Sanathnagar,78.4439295,17.4562544
2020-07-04T00:00:00Z,22,21,NA,21,NA,11,22,13,Sanathnagar,78.4439295,17.4562544
2020-07-05T00:00:00Z,25,25,NA,17,NA,11,10,14,Sanathnagar,78.4439295,17.4562544
2020-07-06T00:00:00Z,28,28,NA,17,NA,11,20,10,Sanathnagar,78.4439295,17.4562544
2020-07-07T00:00:00Z,29,29,NA,16,NA,11,14,16,Sanathnagar,78.4439295,17.4562544
2020-07-08T00:00:00Z,19,19,NA,14,NA,11,16,15,Sanathnagar,78.4439295,17.4562544
2020-07-09T00:00:00Z,NA,NA,NA,NA,NA,NA,20,16,Sanathnagar,78.4439295,17.4562544
2020-07-10T00:00:00Z,NA,NA,NA,18,NA,10,19,21,Sanathnagar,78.4439295,17.4562544
2020-07-11T00:00:00Z,28,28,NA,18,NA,11,15,12,Sanathnagar,78.4439295,17.4562544
2020-07-12T00:00:00Z,33,33,NA,20,NA,10,14,13,Sanathnagar,78.4439295,17.4562544
2020-07-13T00:00:00Z,30,30,NA,18,NA,10,16,13,Sanathnagar,78.4439295,17.4562544
2020-07-14T00:00:00Z,32,32,NA,NA,NA,10,13,11,Sanathnagar,78.4439295,17.4562544
2020-07-15T00:00:00Z,24,24,NA,NA,NA,10,14,9,Sanathnagar,78.4439295,17.4562544
2020-07-16T00:00:00Z,19,19,NA,NA,NA,11,12,14,Sanathnagar,78.4439295,17.4562544
2020-07-17T00:00:00Z,18,18,NA,NA,NA,12,15,16,Sanathnagar,78.4439295,17.4562544
2020-07-18T00:00:00Z,20,20,NA,11,NA,12,12,24,Sanathnagar,78.4439295,17.4562544
2020-07-19T00:00:00Z,32,32,NA,18,NA,11,10,12,Sanathnagar,78.4439295,17.4562544
2020-07-20T00:00:00Z,28,28,NA,14,NA,10,22,8,Sanathnagar,78.4439295,17.4562544
2020-07-21T00:00:00Z,25,25,NA,16,NA,10,14,13,Sanathnagar,78.4439295,17.4562544
2020-07-22T00:00:00Z,28,28,NA,18,NA,11,26,14,Sanathnagar,78.4439295,17.4562544
2020-07-23T00:00:00Z,34,34,NA,23,NA,10,14,8,Sanathnagar,78.4439295,17.4562544
2020-07-24T00:00:00Z,38,38,NA,26,NA,11,15,10,Sanathnagar,78.4439295,17.4562544
2020-07-25T00:00:00Z,33,33,NA,28,NA,10,17,10,Sanathnagar,78.4439295,17.4562544
2020-07-26T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,Sanathnagar,78.4439295,17.4562544
2020-07-27T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,Sanathnagar,78.4439295,17.4562544
2020-07-28T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,Sanathnagar,78.4439295,17.4562544
2020-07-29T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,Sanathnagar,78.4439295,17.4562544
2020-07-30T00:00:00Z,47,47,NA,34,NA,9,29,14,Sanathnagar,78.4439295,17.4562544
2020-07-31T00:00:00Z,34,34,NA,30,NA,9,23,11,Sanathnagar,78.4439295,17.4562544
2020-08-01T00:00:00Z,56,56,NA,37,NA,9,28,10,Sanathnagar,78.4439295,17.4562544
2020-08-02T00:00:00Z,47,47,NA,27,NA,10,7,8,Sanathnagar,78.4439295,17.4562544
2020-08-03T00:00:00Z,20,16,NA,13,NA,11,20,13,Sanathnagar,78.4439295,17.4562544
2020-08-04T00:00:00Z,18,18,NA,11,NA,11,15,14,Sanathnagar,78.4439295,17.4562544
2020-08-05T00:00:00Z,19,19,NA,10,NA,11,16,12,Sanathnagar,78.4439295,17.4562544
2020-08-06T00:00:00Z,NA,NA,NA,NA,NA,NA,14,13,Sanathnagar,78.4439295,17.4562544
2020-08-07T00:00:00Z,20,20,NA,12,NA,12,19,11,Sanathnagar,78.4439295,17.4562544
2020-08-08T00:00:00Z,20,20,NA,15,NA,11,10,10,Sanathnagar,78.4439295,17.4562544
2020-08-09T00:00:00Z,27,27,NA,15,NA,10,15,12,Sanathnagar,78.4439295,17.4562544
2020-08-10T00:00:00Z,26,26,NA,15,NA,10,10,6,Sanathnagar,78.4439295,17.4562544
2020-08-11T00:00:00Z,23,23,NA,14,NA,10,14,13,Sanathnagar,78.4439295,17.4562544
2020-08-12T00:00:00Z,24,24,NA,14,NA,10,15,10,Sanathnagar,78.4439295,17.4562544
2020-08-13T00:00:00Z,25,25,NA,17,NA,11,20,8,Sanathnagar,78.4439295,17.4562544
2020-08-14T00:00:00Z,24,24,NA,16,NA,11,14,11,Sanathnagar,78.4439295,17.4562544
2020-08-15T00:00:00Z,23,23,NA,10,NA,12,10,11,Sanathnagar,78.4439295,17.4562544
2020-08-16T00:00:00Z,18,16,NA,9,NA,12,18,16,Sanathnagar,78.4439295,17.4562544
2020-08-17T00:00:00Z,26,17,NA,11,NA,12,26,9,Sanathnagar,78.4439295,17.4562544
2020-08-18T00:00:00Z,23,23,NA,16,NA,11,17,10,Sanathnagar,78.4439295,17.4562544
2020-08-19T00:00:00Z,24,3,NA,17,NA,1,24,6,Sanathnagar,78.4439295,17.4562544
2020-08-20T00:00:00Z,21,2,NA,21,NA,1,18,6,Sanathnagar,78.4439295,17.4562544
2020-08-21T00:00:00Z,18,3,NA,12,NA,1,18,10,Sanathnagar,78.4439295,17.4562544
2020-08-22T00:00:00Z,17,3,NA,11,NA,7,17,11,Sanathnagar,78.4439295,17.4562544
2020-08-23T00:00:00Z,12,3,NA,10,NA,1,12,12,Sanathnagar,78.4439295,17.4562544
2020-08-24T00:00:00Z,13,2,NA,12,NA,2,13,10,Sanathnagar,78.4439295,17.4562544
2020-08-25T00:00:00Z,16,2,NA,16,NA,6,10,11,Sanathnagar,78.4439295,17.4562544
2020-08-26T00:00:00Z,24,2,NA,24,NA,7,17,12,Sanathnagar,78.4439295,17.4562544
2020-08-27T00:00:00Z,20,2,NA,20,NA,3,13,9,Sanathnagar,78.4439295,17.4562544
2020-08-28T00:00:00Z,16,2,NA,16,NA,3,11,11,Sanathnagar,78.4439295,17.4562544
2020-08-29T00:00:00Z,16,16,NA,3,NA,7,16,10,Sanathnagar,78.4439295,17.4562544
2020-08-30T00:00:00Z,16,2,NA,16,NA,3,14,13,Sanathnagar,78.4439295,17.4562544
2020-08-31T00:00:00Z,20,2,NA,20,NA,10,10,10,Sanathnagar,78.4439295,17.4562544
2020-09-01T00:00:00Z,26,2,NA,26,NA,15,21,10,Sanathnagar,78.4439295,17.4562544
2020-09-02T00:00:00Z,19,2,NA,19,NA,6,17,12,Sanathnagar,78.4439295,17.4562544
2020-09-03T00:00:00Z,44,3,NA,15,NA,5,44,17,Sanathnagar,78.4439295,17.4562544
2020-09-04T00:00:00Z,32,2,NA,20,NA,4,32,12,Sanathnagar,78.4439295,17.4562544
2020-09-05T00:00:00Z,20,2,NA,20,NA,3,18,13,Sanathnagar,78.4439295,17.4562544
2020-09-06T00:00:00Z,22,2,NA,22,NA,2,19,18,Sanathnagar,78.4439295,17.4562544
2020-09-07T00:00:00Z,19,2,NA,16,NA,1,19,16,Sanathnagar,78.4439295,17.4562544
2020-09-08T00:00:00Z,24,2,NA,24,NA,4,15,23,Sanathnagar,78.4439295,17.4562544
2020-09-09T00:00:00Z,30,2,NA,30,NA,3,25,23,Sanathnagar,78.4439295,17.4562544
2020-09-10T00:00:00Z,30,2,NA,30,NA,5,25,22,Sanathnagar,78.4439295,17.4562544
2020-09-11T00:00:00Z,37,2,NA,37,NA,6,22,10,Sanathnagar,78.4439295,17.4562544
2020-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,25,19,Sanathnagar,78.4439295,17.4562544
2020-09-13T00:00:00Z,18,2,NA,18,NA,2,15,18,Sanathnagar,78.4439295,17.4562544
2020-09-14T00:00:00Z,23,2,NA,23,NA,6,15,12,Sanathnagar,78.4439295,17.4562544
2020-09-15T00:00:00Z,19,2,NA,19,NA,2,15,16,Sanathnagar,78.4439295,17.4562544
2020-09-16T00:00:00Z,23,2,NA,23,NA,4,20,17,Sanathnagar,78.4439295,17.4562544
2020-01-01T00:00:00Z,104,104,92,62,4,2,30,25,Zoo,78.4513068,17.350678
2020-01-02T00:00:00Z,89,89,89,58,4,2,29,21,Zoo,78.4513068,17.350678
2020-01-03T00:00:00Z,86,86,77,55,3,2,34,19,Zoo,78.4513068,17.350678
2020-01-04T00:00:00Z,110,110,88,49,3,1,39,20,Zoo,78.4513068,17.350678
2020-01-05T00:00:00Z,157,157,123,64,3,2,37,20,Zoo,78.4513068,17.350678
2020-01-06T00:00:00Z,159,159,124,69,3,3,26,22,Zoo,78.4513068,17.350678
2020-01-07T00:00:00Z,120,120,101,62,4,2,31,25,Zoo,78.4513068,17.350678
2020-01-08T00:00:00Z,111,111,95,55,4,2,34,27,Zoo,78.4513068,17.350678
2020-01-09T00:00:00Z,89,89,77,45,3,2,34,20,Zoo,78.4513068,17.350678
2020-01-10T00:00:00Z,149,149,118,56,3,2,40,22,Zoo,78.4513068,17.350678
2020-01-11T00:00:00Z,169,169,133,65,3,3,46,20,Zoo,78.4513068,17.350678
2020-01-12T00:00:00Z,162,162,138,80,4,3,51,21,Zoo,78.4513068,17.350678
2020-01-13T00:00:00Z,163,163,136,77,4,3,57,25,Zoo,78.4513068,17.350678
2020-01-14T00:00:00Z,148,148,132,81,5,3,44,26,Zoo,78.4513068,17.350678
2020-01-15T00:00:00Z,154,154,124,75,5,2,32,26,Zoo,78.4513068,17.350678
2020-01-16T00:00:00Z,106,101,106,64,5,3,21,34,Zoo,78.4513068,17.350678
2020-01-17T00:00:00Z,87,87,84,63,4,2,18,20,Zoo,78.4513068,17.350678
2020-01-18T00:00:00Z,86,82,86,64,4,2,30,19,Zoo,78.4513068,17.350678
2020-01-19T00:00:00Z,114,114,99,67,4,2,27,18,Zoo,78.4513068,17.350678
2020-01-20T00:00:00Z,100,100,96,60,4,2,38,19,Zoo,78.4513068,17.350678
2020-01-21T00:00:00Z,103,101,103,69,4,2,33,20,Zoo,78.4513068,17.350678
2020-01-22T00:00:00Z,100,93,100,66,4,3,27,22,Zoo,78.4513068,17.350678
2020-01-23T00:00:00Z,129,129,116,69,4,2,34,20,Zoo,78.4513068,17.350678
2020-01-24T00:00:00Z,142,142,120,73,4,2,41,19,Zoo,78.4513068,17.350678
2020-01-25T00:00:00Z,147,147,133,76,4,3,72,20,Zoo,78.4513068,17.350678
2020-01-26T00:00:00Z,162,162,137,73,5,2,51,20,Zoo,78.4513068,17.350678
2020-01-27T00:00:00Z,164,164,136,72,5,2,47,21,Zoo,78.4513068,17.350678
2020-01-28T00:00:00Z,132,132,116,70,5,2,26,29,Zoo,78.4513068,17.350678
2020-01-29T00:00:00Z,140,140,124,48,5,2,45,23,Zoo,78.4513068,17.350678
2020-01-30T00:00:00Z,121,121,110,58,5,2,37,24,Zoo,78.4513068,17.350678
2020-01-31T00:00:00Z,157,157,137,70,5,3,16,23,Zoo,78.4513068,17.350678
2020-02-01T00:00:00Z,109,109,105,68,5,2,26,18,Zoo,78.4513068,17.350678
2020-02-02T00:00:00Z,103,92,103,56,4,2,23,19,Zoo,78.4513068,17.350678
2020-02-03T00:00:00Z,100,89,100,57,4,2,26,18,Zoo,78.4513068,17.350678
2020-02-04T00:00:00Z,86,74,86,55,4,1,23,19,Zoo,78.4513068,17.350678
2020-02-05T00:00:00Z,88,75,88,58,3,2,24,16,Zoo,78.4513068,17.350678
2020-02-06T00:00:00Z,NA,NA,NA,NA,NA,NA,6,11,Zoo,78.4513068,17.350678
2020-02-07T00:00:00Z,100,75,92,100,2,2,23,22,Zoo,78.4513068,17.350678
2020-02-08T00:00:00Z,90,82,90,64,1,2,30,21,Zoo,78.4513068,17.350678
2020-02-09T00:00:00Z,113,113,101,61,2,2,38,15,Zoo,78.4513068,17.350678
2020-02-10T00:00:00Z,88,88,86,61,2,3,39,17,Zoo,78.4513068,17.350678
2020-02-11T00:00:00Z,97,97,88,64,3,2,30,24,Zoo,78.4513068,17.350678
2020-02-12T00:00:00Z,118,118,109,74,3,3,37,23,Zoo,78.4513068,17.350678
2020-02-13T00:00:00Z,159,159,NA,76,3,3,43,20,Zoo,78.4513068,17.350678
2020-02-14T00:00:00Z,149,149,140,81,4,4,82,21,Zoo,78.4513068,17.350678
2020-02-15T00:00:00Z,NA,NA,NA,NA,NA,NA,59,34,Zoo,78.4513068,17.350678
2020-02-16T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,Zoo,78.4513068,17.350678
2020-02-17T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,Zoo,78.4513068,17.350678
2020-02-18T00:00:00Z,142,142,132,83,5,4,33,20,Zoo,78.4513068,17.350678
2020-02-19T00:00:00Z,128,128,120,104,17,2,60,21,Zoo,78.4513068,17.350678
2020-02-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,Zoo,78.4513068,17.350678
2020-02-21T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,Zoo,78.4513068,17.350678
2020-02-22T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,Zoo,78.4513068,17.350678
2020-02-23T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,Zoo,78.4513068,17.350678
2020-02-24T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,Zoo,78.4513068,17.350678
2020-02-25T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,Zoo,78.4513068,17.350678
2020-02-26T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,Zoo,78.4513068,17.350678
2020-02-27T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,Zoo,78.4513068,17.350678
2020-02-28T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,Zoo,78.4513068,17.350678
2020-02-29T00:00:00Z,NA,NA,NA,NA,NA,NA,19,20,Zoo,78.4513068,17.350678
2020-03-01T00:00:00Z,107,100,107,62,4,2,51,25,Zoo,78.4513068,17.350678
2020-03-02T00:00:00Z,111,108,111,56,4,2,53,27,Zoo,78.4513068,17.350678
2020-03-03T00:00:00Z,121,121,115,55,4,3,52,26,Zoo,78.4513068,17.350678
2020-03-04T00:00:00Z,130,130,112,47,4,1,51,26,Zoo,78.4513068,17.350678
2020-03-05T00:00:00Z,110,97,110,53,4,2,71,28,Zoo,78.4513068,17.350678
2020-03-06T00:00:00Z,102,101,102,46,4,2,30,23,Zoo,78.4513068,17.350678
2020-03-07T00:00:00Z,85,82,85,36,4,1,26,24,Zoo,78.4513068,17.350678
2020-03-08T00:00:00Z,88,85,88,48,4,2,27,24,Zoo,78.4513068,17.350678
2020-03-09T00:00:00Z,91,86,91,47,4,3,37,18,Zoo,78.4513068,17.350678
2020-03-10T00:00:00Z,87,83,87,49,3,3,34,19,Zoo,78.4513068,17.350678
